94	-74	4	8
-202	-378	2	7
-286	-214	3	18
-10	-150	2	0
350	-106	1	11
-138	-274	2	19
38	82	1	17
-162	-374	2	9
-362	82	4	0
218	234	4	14
258	374	4	9
102	-370	1	2
370	146	1	1
-390	394	2	14
170	154	2	6
106	-230	3	19
310	-318	4	15
218	-26	4	9
98	-218	1	16
-62	90	3	3
-358	-334	4	14
-158	-370	1	14
-342	70	1	6
350	314	4	4
-26	-318	2	1
-194	122	4	15
-278	-254	2	7
394	22	4	2
238	-22	4	6
-210	398	4	17
122	318	3	4
-58	130	3	8
46	-66	1	4
-246	-86	1	15
250	326	2	1
302	2	2	12
362	-202	4	1
-202	-62	2	3
-366	314	1	10
-178	314	1	19
346	234	3	3
-306	34	1	3
-54	-358	1	7
98	-42	1	15
-246	-46	3	8
-346	354	4	0
226	-174	3	14
310	-234	1	3
-394	74	1	11
-146	-310	1	7
-390	-302	3	9
-90	-214	2	9
82	390	4	14
-162	238	1	2
-102	386	3	16
170	258	1	11
-338	170	1	6
-314	-270	2	2
-222	-290	3	14
382	-386	2	6
302	374	4	4
-62	306	1	17
-214	-278	1	17
-30	58	1	1
378	334	3	15
94	-206	2	15
378	-330	1	11
-350	-54	2	17
-102	98	2	15
166	110	1	17
-322	-34	4	0
178	234	1	13
-234	-114	3	5
394	-226	3	9
-34	318	1	8
-370	206	4	1
-150	342	3	1
266	222	3	2
-18	6	2	7
-198	174	3	11
398	166	2	19
370	2	2	3
22	-130	4	13
250	-90	2	7
-110	-118	2	3
-350	-78	1	15
294	-182	3	13
-102	278	1	15
146	-158	4	4
222	290	3	14
134	58	1	17
102	-342	2	12
330	2	1	17
26	-314	1	1
30	-246	1	13
-130	274	3	13
322	174	1	2
110	-66	1	5
-270	-18	4	19
154	178	2	5
58	10	4	10
-366	258	4	5
226	270	2	2
-342	-374	2	3
86	-218	2	16
-254	-190	1	14
-310	-342	1	6
-222	-54	1	6
198	354	1	1
166	-74	3	14
-134	-46	2	5
-126	114	2	9
-378	-54	2	2
-50	-310	1	19
-230	-158	2	17
122	-142	3	1
98	-50	1	18
-390	142	1	2
194	-190	2	10
-314	-222	3	8
-222	122	2	13
58	-178	3	10
-382	118	1	10
-158	-282	1	4
358	374	2	15
30	-290	3	19
-210	-94	1	14
-274	-350	3	2
34	-142	1	7
70	-46	1	4
-198	-182	2	1
262	42	1	3
278	-238	1	5
326	-46	1	10
282	-74	2	5
-86	34	1	16
306	-214	3	1
142	34	2	10
-226	290	2	9
50	-82	2	5
254	138	3	18
-78	-150	3	2
-202	10	4	7
330	-362	4	9
18	34	2	14
330	-330	2	3
-350	-246	2	13
-106	-106	1	10
-386	-74	1	3
-62	170	1	0
250	346	4	3
2	-38	4	9
90	-246	1	16
-230	-114	3	16
-354	-174	4	17
-278	-206	2	1
286	-30	3	14
-206	-226	2	9
322	-274	3	12
326	-202	1	0
-334	-2	1	7
230	302	4	16
346	-26	2	18
170	118	1	13
46	-330	3	3
166	-134	4	16
-142	306	3	11
50	-318	4	0
-270	-374	4	6
150	-338	1	14
-174	-22	4	16
266	-46	3	4
210	326	4	3
-22	42	4	16
-378	110	3	11
-6	-350	2	8
250	358	4	11
-290	-290	3	11
-354	-190	3	10
-310	346	1	17
-274	-2	4	14
390	354	2	10
198	278	1	13
382	-6	1	2
210	-222	3	5
-198	-174	4	13
258	-142	4	16
366	-30	2	0
222	254	4	10
14	-274	3	14
374	-6	2	14
398	42	3	19
-282	362	4	4
222	-274	3	0
-170	170	3	2
-102	-390	1	9
-398	186	1	12
-334	286	1	2
386	318	4	5
346	74	3	3
-106	-362	4	12
318	398	3	10
154	-346	1	17
-230	-126	4	19
218	262	1	13
-334	146	3	9
-246	-254	3	2
-118	-122	4	18
-222	218	4	9
-358	374	4	5
-258	-314	4	10
-342	-318	2	0
18	-190	2	18
-2	158	1	17
-186	18	1	3
-118	-234	4	4
-158	-14	2	6
-70	338	1	16
110	158	1	5
-122	-306	3	1
-182	-126	2	16
66	-158	4	9
-90	-2	4	15
-130	190	3	3
226	-362	1	8
-262	-262	4	16
-214	198	1	14
114	138	2	11
-370	-34	2	16
-242	154	2	3
342	54	4	15
30	294	1	14
170	-286	4	13
-330	-34	1	17
262	14	4	3
194	-166	4	9
-106	-218	3	17
266	250	2	5
-386	6	2	13
-230	-238	4	16
-310	-254	1	8
230	46	4	8
206	66	2	4
-174	-362	4	0
102	-14	1	15
-286	-330	2	7
310	-42	3	13
-178	-22	1	2
-30	-358	4	7
230	-158	2	14
218	-22	4	7
-182	-290	1	18
330	170	4	4
234	-386	1	19
154	-318	2	19
186	326	3	0
54	-390	4	14
-246	86	3	6
-190	286	3	1
114	74	3	6
-262	-278	2	5
-238	-94	2	3
-310	-326	2	19
134	-238	2	10
-306	-86	3	10
278	-158	1	2
-70	-150	1	9
-110	-390	3	15
98	298	2	9
-334	-122	2	7
-70	-146	4	9
190	-82	4	18
170	-342	2	11
-22	-350	3	12
-222	38	3	11
26	-74	4	3
166	246	3	7
122	-386	3	17
-178	310	4	6
-306	-138	1	6
22	118	4	7
-382	-294	3	5
186	-234	4	9
-238	-186	3	1
-250	326	1	4
174	-146	4	8
-62	-302	2	15
266	-186	1	17
-222	238	4	4
-70	286	3	16
-238	-74	4	19
190	166	4	5
262	-374	2	17
-262	-330	3	19
350	-130	4	3
290	-182	3	10
130	246	4	4
-290	-198	2	0
22	22	2	11
326	266	1	17
-6	222	1	8
-334	362	4	15
326	390	1	4
-198	114	4	14
-186	350	3	18
210	114	1	10
142	-26	1	18
-62	46	1	15
-86	-42	4	8
106	-206	3	12
-334	266	3	7
174	30	4	4
-2	-198	3	6
-390	86	2	0
-78	246	4	12
-246	358	4	1
-286	370	4	5
94	6	2	13
14	-350	4	9
-278	-158	3	2
-286	-358	2	13
18	170	2	12
-6	102	1	6
-18	362	1	6
94	-214	1	14
54	-182	4	7
166	-210	3	5
370	262	3	19
-2	82	2	9
86	310	4	10
14	2	1	6
114	166	1	4
-70	-86	1	16
-382	-334	4	0
-114	-62	3	1
250	226	4	9
26	158	2	8
-362	-34	2	10
206	230	3	1
-106	-194	2	6
-2	-46	3	2
302	-122	3	17
190	-238	4	17
186	-22	4	4
26	338	4	11
238	162	2	10
-286	-150	4	12
278	334	1	13
-162	174	4	7
-398	-294	1	17
-246	-310	4	15
-346	138	4	5
-118	102	3	12
158	222	2	16
306	-310	4	11
-50	34	4	8
-122	-338	4	11
-234	214	1	7
-374	-82	4	15
-54	286	1	7
334	118	3	19
314	50	4	18
-250	118	1	8
310	-58	2	4
214	-186	4	0
226	-286	4	9
350	-134	3	3
162	22	2	1
14	26	1	7
-130	138	1	10
-118	342	4	8
-250	-74	1	15
54	-54	1	12
354	126	2	0
222	238	2	16
-198	-314	3	15
-206	-62	2	7
-58	-302	4	11
-6	-174	3	18
-378	-350	1	9
-138	182	3	18
198	-142	2	3
134	-354	2	18
86	170	3	18
-286	78	4	6
390	214	3	10
-146	354	2	16
362	106	1	14
-142	146	4	4
-314	270	4	13
-50	54	2	11
-54	-366	3	2
-338	-262	2	15
382	-302	1	8
-230	18	3	6
-334	42	2	9
-170	190	2	19
-118	86	4	15
-106	342	4	9
146	102	1	8
-198	194	4	16
-46	302	2	10
-174	-286	3	18
38	-246	3	14
394	278	1	0
-62	-190	1	17
342	174	2	2
-94	238	4	13
334	126	1	8
50	-118	2	16
-78	166	4	19
-274	110	2	19
-50	226	4	17
390	382	2	3
382	258	2	4
-274	-262	2	13
274	386	4	16
-102	-114	2	19
-82	126	3	4
-318	66	3	4
254	-122	3	5
378	390	4	5
-262	286	3	14
-274	266	1	18
314	198	2	14
246	-390	4	7
-74	-334	3	15
-90	362	1	17
-174	-18	4	7
2	-42	4	17
310	-226	3	15
-230	-306	2	2
-82	170	4	9
-134	-86	3	17
226	-330	1	18
42	-362	2	5
-282	-114	3	7
46	-294	1	14
206	-262	2	12
-242	-158	3	9
150	154	3	3
138	-202	1	15
-346	54	2	1
-98	254	3	17
-130	322	2	19
-318	398	3	8
22	34	2	10
206	282	2	13
-94	-302	2	12
-242	-2	3	2
-170	30	2	16
-122	-374	1	2
-114	-318	2	9
-362	-214	3	9
266	-90	2	9
54	-318	3	16
30	114	4	5
-42	390	4	2
-310	2	4	3
190	-66	3	5
-362	-386	4	11
230	370	2	3
-114	50	1	17
-154	386	2	11
-310	-10	1	13
-194	322	2	15
-242	142	1	2
-10	358	2	5
254	346	2	15
42	-122	4	12
-114	-34	4	15
-282	-66	1	19
2	386	1	8
54	-354	2	19
142	38	2	4
158	34	3	19
122	-150	3	14
-290	-194	4	19
-322	62	4	4
-134	166	2	16
-86	30	2	7
-342	246	3	3
-378	186	3	19
-106	-162	1	12
190	-190	3	9
-246	314	1	0
278	-234	4	14
194	46	3	14
270	-290	2	18
-266	274	4	6
-142	-22	1	13
-86	-174	3	8
-66	-386	1	7
290	70	1	4
-110	350	3	5
42	266	3	6
374	290	1	0
290	174	3	7
-74	198	2	13
338	-82	4	17
210	-306	2	7
74	10	2	2
-82	-94	2	2
-386	-354	2	6
-290	-330	4	4
-38	-390	2	10
86	-286	4	10
-186	334	4	17
378	-262	3	1
-250	-382	4	5
106	-98	3	4
18	350	1	15
86	-254	3	10
114	-222	3	13
50	50	1	10
-342	18	2	13
342	-206	4	16
-22	-222	1	13
-46	-86	3	6
-90	6	2	11
-382	306	4	15
-158	330	4	2
134	-250	2	13
-98	-86	2	3
162	-186	3	3
-150	-282	1	16
278	202	4	4
-146	378	4	9
14	-34	2	15
-150	362	4	17
-186	134	3	9
-302	306	2	2
-10	250	3	9
-194	-358	2	9
-122	358	1	11
6	-106	1	19
-114	-306	1	4
138	-326	4	5
362	114	2	1
94	158	4	8
-350	182	2	2
246	142	2	11
382	322	4	1
18	14	3	6
22	-6	4	2
274	94	1	19
-318	182	4	7
18	-338	3	14
66	78	4	2
-242	-166	4	2
-386	-310	1	17
66	306	2	8
46	226	1	10
270	-86	3	8
-302	378	2	3
370	74	3	2
-350	-146	2	9
-126	-10	4	3
202	-182	4	11
-222	82	3	2
-290	346	2	14
-62	-226	2	19
210	126	1	12
-102	-366	4	18
94	342	4	12
-294	-282	1	2
-302	362	4	9
-218	26	4	4
382	246	3	7
366	2	2	9
-326	-54	3	15
-182	194	1	7
-370	-82	1	19
-266	26	1	9
226	-30	4	1
138	162	4	3
-22	-290	1	7
-66	142	2	14
-318	-190	1	12
-130	-266	4	5
-362	-10	3	4
-222	42	1	16
-114	-346	4	0
330	350	2	8
-350	-302	2	4
-346	386	1	19
-362	14	3	11
226	-138	3	16
-38	-362	3	0
58	-386	2	16
-318	214	3	10
-174	-218	4	18
130	342	3	18
98	-38	2	19
294	82	2	0
-202	6	3	16
34	30	4	7
-78	258	4	5
-366	318	2	3
-42	58	1	8
-138	-54	1	15
30	-394	1	6
70	358	1	0
-178	194	1	17
218	346	2	18
-98	-278	3	13
222	318	1	10
-258	174	1	15
382	170	2	18
-254	-102	2	19
-186	318	2	14
214	118	1	18
6	-118	1	13
-310	-66	3	0
-322	-186	1	7
58	30	2	10
-122	-54	3	1
-174	-206	3	8
-194	362	4	19
-238	-66	2	18
-26	-146	3	4
-182	-222	1	16
130	-338	2	0
-330	210	4	14
-170	-94	4	7
-94	-130	2	4
-134	-54	3	8
90	142	1	8
102	178	1	7
262	-286	2	17
-162	-34	4	13
-138	218	4	9
230	-66	3	6
-126	14	1	16
398	314	4	12
-30	358	4	10
-2	14	1	11
-398	394	3	19
-322	14	4	16
-90	-338	3	11
-278	-146	4	3
210	66	1	12
346	30	4	0
138	-6	4	0
-150	-246	4	16
26	-214	4	19
-206	-342	3	15
-194	218	3	9
282	-242	3	9
-214	306	4	11
-358	-130	2	7
182	170	2	3
-250	-2	4	6
198	318	3	17
-154	-254	1	1
282	-110	3	16
358	218	3	10
-218	-358	3	12
-338	-226	4	14
26	-114	2	19
-378	362	3	17
-110	46	4	16
138	298	2	18
-166	-98	3	8
-46	-306	3	9
78	-382	1	5
-394	158	2	11
-186	58	1	6
18	-62	3	5
262	90	3	10
286	10	4	11
74	-326	4	19
-338	54	3	16
-14	186	3	13
150	354	1	14
-174	370	1	19
-114	62	3	2
-122	322	4	13
298	70	1	3
-58	-222	1	14
-174	250	3	17
382	54	3	4
-314	-74	4	1
342	-94	2	9
-86	-314	2	18
-366	-382	1	18
-90	342	4	11
-190	10	1	6
-42	262	1	0
182	114	3	18
-346	-318	1	5
242	210	3	9
330	-262	3	2
78	114	4	11
242	174	2	13
82	266	3	4
394	210	2	7
-390	-110	2	14
-374	390	1	12
-174	-90	2	0
-22	-182	3	14
-146	-174	1	12
-374	34	4	8
118	-310	2	0
158	46	3	13
214	-14	3	11
154	110	3	5
130	54	1	16
166	-138	3	4
-218	-278	4	18
342	214	2	12
130	-94	1	0
226	-18	3	19
-382	270	1	16
70	-318	4	7
202	-242	1	13
134	-286	3	7
-118	34	3	7
186	-362	1	6
250	54	2	1
130	-234	4	2
-334	182	4	18
194	-82	4	1
290	-166	2	4
-234	-14	1	3
174	218	1	9
-286	-398	3	16
-6	38	2	16
386	150	2	2
234	-198	3	3
-226	38	2	17
-354	-106	1	7
242	214	1	0
242	166	1	5
-302	106	2	17
-318	350	1	17
-350	-242	1	17
42	198	2	13
26	-54	3	15
-14	-22	3	19
378	86	4	11
10	170	4	3
-294	-258	4	3
-102	-378	2	7
62	-38	3	19
-2	118	1	0
46	278	1	18
-314	74	2	3
110	-378	4	19
178	242	4	1
222	-226	2	1
-294	326	1	0
330	-126	4	12
-30	-362	1	16
-130	146	4	16
-142	-230	4	7
-310	-350	2	8
262	-298	1	7
306	286	1	14
-278	122	1	16
94	-158	3	12
94	362	1	6
-254	214	4	15
-158	46	1	2
-302	-186	1	13
-46	-14	4	0
-150	110	1	0
318	286	2	19
34	242	2	13
154	-34	2	1
-154	206	1	5
386	-346	1	6
338	342	4	13
-218	-14	4	7
-242	-58	1	9
370	210	4	11
-382	182	3	0
-146	-266	3	10
-90	262	1	11
-6	-274	2	15
-254	-74	2	3
-174	-166	1	11
118	-14	2	11
-42	-198	3	2
-362	-70	4	17
218	-186	3	9
234	398	1	1
-310	-270	4	11
-194	-334	4	3
198	-206	2	10
150	194	3	6
86	114	1	3
50	138	2	1
-294	-74	1	12
130	214	3	13
-34	210	3	14
-138	-386	2	6
66	-318	2	1
-330	-54	3	11
222	-258	1	9
174	-370	4	13
-114	222	3	17
-46	218	4	12
58	-254	4	16
398	-366	2	9
-38	242	1	3
222	258	2	9
-114	338	3	10
-46	-114	1	14
382	102	2	3
-366	-102	1	11
-26	286	4	13
-226	-318	4	17
142	-14	2	12
194	374	3	12
362	290	3	7
182	146	4	17
274	158	3	19
-362	-286	3	5
-382	214	4	9
258	-210	4	12
-358	-254	3	5
-186	-170	2	14
162	290	4	7
-226	-126	4	9
110	134	3	19
58	306	4	2
46	26	1	8
-306	22	2	7
274	2	2	2
-122	-94	3	14
6	-374	1	0
238	-290	2	10
102	-206	2	13
-350	54	1	4
30	158	3	12
-314	62	3	7
-58	-238	3	7
-370	98	3	8
-282	2	3	2
-66	-186	4	14
174	250	3	19
-218	302	1	4
154	-82	1	4
94	-62	3	3
166	326	3	5
158	26	2	2
-250	-334	2	2
-222	166	4	2
-334	10	1	11
-2	226	1	6
382	150	3	17
370	126	3	2
126	-358	4	18
-374	50	2	14
-2	50	4	19
-242	-326	2	1
-286	-186	3	15
-298	-346	2	17
-262	342	3	17
362	-398	4	12
374	-230	2	3
-290	-354	1	10
70	26	3	15
286	-138	2	14
250	-310	1	15
302	-326	2	17
-118	-330	3	7
322	90	1	13
-298	-134	3	12
-346	-98	4	4
234	146	1	19
342	194	1	9
-182	-110	3	16
-294	150	4	3
354	242	1	10
66	386	2	0
346	-342	4	7
266	146	4	12
82	-290	1	14
-142	74	2	9
-282	-118	4	13
-238	-90	1	5
-310	-118	4	7
-246	54	2	15
-186	-38	2	11
178	362	2	4
-222	118	1	11
94	-358	3	6
270	-254	4	10
366	282	1	3
290	-162	4	16
-346	146	1	14
-258	-370	4	1
2	294	1	19
134	-342	4	15
-258	-122	4	19
-98	230	3	14
-74	326	1	1
242	-194	4	2
210	-314	4	17
-94	-6	3	14
-234	-186	3	0
-94	-154	2	1
-182	-322	2	10
-58	-126	4	17
-158	30	3	1
-274	-22	2	7
102	-30	3	0
46	-318	4	12
-338	-162	3	10
242	178	1	13
110	350	1	1
194	94	2	7
-118	-270	4	4
-90	298	2	4
-114	-382	3	7
162	370	2	12
-230	318	2	2
214	-398	1	15
82	-86	3	5
258	-178	4	1
-202	-58	3	9
250	386	3	6
-70	178	1	6
-26	-230	4	11
66	-138	2	18
-174	-170	3	3
-2	-250	1	17
-238	106	1	17
398	-42	2	13
250	-162	3	4
-194	-158	1	10
-358	346	3	7
146	162	2	12
158	-58	1	9
98	-226	3	17
-54	-170	2	8
202	-34	4	5
-386	370	3	10
302	14	1	7
278	-266	1	19
102	238	3	9
66	-206	2	17
-234	-78	3	8
-122	-330	4	12
-210	-14	1	10
6	-134	2	1
-30	-322	3	4
-18	-350	1	6
82	-82	4	6
242	290	3	11
-250	198	1	12
58	-110	2	14
-190	-46	2	15
-274	-234	2	3
30	358	4	16
-62	-378	1	8
-342	110	1	15
-86	182	3	8
-122	-62	1	8
326	-98	3	11
-322	-302	4	3
98	-234	2	12
-114	154	2	1
-54	-186	1	14
6	-66	4	17
-330	318	1	14
310	58	3	14
-266	-158	2	13
246	22	3	5
-366	198	1	12
318	374	4	15
14	-262	1	19
298	294	2	12
-346	-222	2	6
-134	186	1	15
-254	178	1	9
-346	-166	4	16
-214	78	1	9
238	-226	3	14
-158	-262	3	18
210	166	2	5
198	-30	2	18
-98	-66	3	2
-238	186	4	8
30	-26	1	4
174	-246	1	5
34	62	4	1
-134	-14	3	9
-82	198	1	7
334	38	3	13
-306	42	4	18
134	-78	3	13
-126	126	4	4
386	-282	3	0
50	-50	2	5
194	-234	4	8
-110	-42	3	15
-182	-190	4	6
10	-78	3	9
-222	190	4	4
142	30	3	10
-182	274	4	18
-346	306	4	6
-82	-86	1	11
370	-178	2	1
-154	114	2	16
362	-102	2	2
150	138	4	1
62	250	3	16
98	-74	3	7
-154	190	3	5
-66	50	1	8
-314	362	2	8
-162	138	1	8
-358	262	1	5
-306	26	2	2
242	-78	4	12
218	-374	1	7
-334	134	4	5
-382	250	1	8
46	82	2	18
-42	-214	1	14
358	314	2	3
-350	-338	4	17
302	-398	4	14
394	30	1	9
42	-378	1	1
-138	-354	1	8
-266	254	1	14
-250	106	1	14
2	-138	2	12
358	50	2	6
318	-38	3	9
-126	318	3	12
-6	-262	2	7
-350	90	1	7
246	-362	3	15
-342	114	4	8
-18	282	1	12
326	86	2	12
-18	62	3	13
190	-342	4	14
-378	-70	3	0
-22	38	4	2
-86	-194	2	8
230	-130	2	4
-14	-82	4	2
-190	-58	2	18
290	-110	1	6
-142	130	2	4
-238	-334	3	1
350	-274	2	7
-158	-74	4	18
350	166	2	8
-350	-262	2	17
214	-46	2	14
-174	202	1	18
106	242	3	10
-38	162	1	6
-190	-290	3	16
298	-238	4	16
306	-230	3	0
-254	94	2	11
302	-66	3	19
158	146	1	17
-30	-302	2	3
6	374	2	1
-290	214	4	3
-14	350	2	13
194	-338	4	2
-98	-106	3	18
-194	62	1	10
-242	-170	2	1
-342	162	4	13
214	-90	4	2
-346	-154	2	18
-310	-18	3	5
-390	-294	2	15
-6	-342	3	0
394	-206	2	2
-106	86	4	12
98	-250	4	3
118	-182	4	1
-262	198	4	3
-270	-122	1	0
122	334	3	10
-318	-366	4	3
358	-74	4	9
-278	-38	3	2
390	210	3	19
386	-250	2	14
-302	-2	3	16
-286	-110	4	10
-242	-302	3	15
-114	126	2	5
250	330	2	6
70	274	1	8
-162	-130	4	9
-42	234	2	12
-242	114	1	3
-258	262	2	17
-158	-138	4	5
-238	226	4	16
-2	-258	3	2
26	-326	2	19
126	334	4	16
118	302	2	8
394	-362	1	12
-50	202	2	17
-114	86	1	1
-102	238	1	3
258	386	1	18
-122	-58	1	17
310	386	4	7
86	-2	4	0
-14	38	1	10
166	26	1	0
-218	282	1	19
366	-350	3	3
302	330	4	9
382	74	3	13
318	226	2	3
-194	130	3	12
298	106	1	3
-18	-298	1	16
366	142	1	18
-58	-162	1	10
-70	-206	2	1
-106	-158	4	4
-394	-158	3	14
194	390	2	19
114	214	3	14
318	-54	1	7
26	-130	3	11
-154	-10	2	19
310	242	2	7
10	-126	1	17
338	70	2	11
-358	382	1	15
378	258	2	19
-242	-374	2	7
118	-102	4	19
138	314	3	17
50	-366	3	18
154	-70	2	8
222	-34	2	15
-362	310	2	5
374	-18	3	8
222	38	3	3
266	266	1	17
-86	-246	1	10
70	-142	2	17
146	306	4	4
-346	294	1	2
18	-50	3	11
290	246	2	0
-82	78	3	5
306	18	4	19
-222	-90	4	1
86	142	3	17
398	298	3	19
70	-246	4	16
-378	-270	4	12
-322	-374	4	6
-202	-50	3	7
170	-246	3	6
-222	266	1	15
-34	-366	4	19
-22	238	2	11
-334	-22	4	0
-338	-126	2	19
-286	-386	3	3
322	-226	2	6
30	-166	1	7
-10	-278	4	9
158	66	2	13
-378	386	4	0
-194	298	1	11
-130	-122	4	12
-114	-194	4	12
246	-162	1	12
-310	-230	3	19
42	230	3	8
-218	182	4	7
-162	182	2	15
110	-154	3	10
-210	354	2	14
-34	46	2	13
94	-374	1	9
186	-94	4	1
-214	126	2	9
-278	-134	4	4
278	-230	3	18
38	-62	4	1
-254	-302	3	2
174	-10	3	16
-346	-238	2	14
-322	70	1	11
-30	-94	4	11
-394	86	3	2
382	390	1	7
338	58	3	15
254	-278	2	18
146	-342	1	0
46	-54	3	4
262	-246	4	17
-326	386	2	17
-354	-206	1	1
-278	174	4	3
-222	-14	2	18
-174	398	2	14
-6	278	1	15
-154	398	2	5
54	206	2	6
-302	-250	1	10
166	-22	4	7
-318	262	1	3
-158	290	3	13
-226	-42	2	18
14	-94	3	17
70	-254	2	17
-62	-394	3	2
-118	190	1	16
10	-218	1	7
-382	-366	3	18
286	-198	3	18
-282	214	3	18
138	-102	2	3
130	-106	3	6
-34	34	4	15
194	54	2	0
-326	142	4	2
298	-34	4	13
-286	218	1	1
-270	254	3	19
226	-270	1	10
-254	294	2	0
26	62	4	18
322	358	1	7
-306	62	4	2
286	-282	1	2
338	-174	1	8
-162	-338	3	16
158	342	4	9
262	-162	3	17
-10	114	1	13
-358	278	2	11
-166	-58	4	12
362	-26	4	19
-346	-366	3	1
338	-246	4	4
-90	-242	4	0
298	-218	3	2
-154	354	4	11
226	222	1	9
-158	162	2	11
66	-22	2	12
158	-386	4	7
210	-350	3	0
-46	-126	2	4
266	34	1	17
46	-238	3	7
22	-246	1	1
-286	-210	1	17
162	150	2	17
102	-150	1	7
374	302	3	19
374	254	2	15
-318	250	3	13
-26	-50	3	10
-122	-146	1	2
-54	174	1	0
-102	138	2	5
-290	202	3	1
338	18	3	18
214	-334	1	6
-318	-278	2	4
46	-358	3	15
-66	366	1	8
-166	38	3	6
270	-322	1	12
158	350	1	18
-334	374	2	5
90	-206	3	1
86	-166	1	15
-26	50	4	15
110	-166	4	13
166	-190	3	17
218	222	2	8
-254	378	4	7
82	78	1	6
390	-70	3	14
282	-134	1	9
-298	178	2	10
118	-70	1	3
370	-202	1	5
82	30	4	19
-154	238	3	8
-306	226	1	1
-34	-218	2	13
-278	358	2	17
-390	-178	4	2
294	90	4	11
202	-58	2	1
-82	270	2	16
-266	-130	3	4
38	354	2	5
-2	-174	2	0
-182	-22	4	0
-210	10	2	14
-362	-266	1	16
-154	18	4	3
-354	358	1	17
-226	302	3	13
-130	-358	4	7
-354	210	1	12
274	-106	4	5
198	202	4	0
290	-34	4	7
-102	-386	2	12
-258	-178	3	8
398	222	4	15
-386	254	1	12
394	234	3	5
-138	274	2	5
-262	394	2	16
-170	-186	4	5
-146	-394	3	4
-150	-270	1	1
266	-74	4	19
-374	-298	4	11
-310	-74	3	6
-246	266	3	4
-62	302	4	1
374	306	1	9
-290	298	3	5
-250	-214	2	11
-330	-42	1	1
-394	-102	3	5
-98	114	2	16
106	-266	4	19
198	366	2	15
158	306	4	11
-306	206	4	12
206	-238	2	16
-346	-82	4	13
-38	-282	3	3
-278	322	4	4
342	334	1	11
26	-134	1	18
-266	302	1	7
334	270	2	15
-102	246	2	6
-6	54	1	11
-130	-162	4	12
-146	322	2	11
-10	194	4	1
2	-302	3	12
-174	374	4	0
-238	38	2	17
202	-162	3	1
-282	82	2	14
98	150	1	7
334	186	3	19
58	66	2	11
-374	302	1	8
-6	-66	2	7
286	246	2	9
-302	194	3	16
226	218	3	9
374	250	1	8
186	70	2	1
-26	254	3	9
-350	-398	2	15
50	26	4	0
174	82	2	9
-306	234	4	14
-230	-194	4	12
-270	318	4	18
114	178	4	4
242	-366	3	11
102	70	4	16
270	330	2	9
-238	298	1	1
318	10	2	16
-90	-306	3	11
-110	-286	1	13
-242	378	1	17
330	114	3	6
-262	-266	3	8
-82	6	3	18
-310	18	1	9
-162	-114	4	14
-158	-170	1	15
-314	126	4	16
-90	178	1	18
-158	210	2	14
134	378	1	15
174	-190	4	1
118	-254	2	4
-170	-126	1	6
350	130	3	6
-174	-254	2	2
286	114	2	10
-246	-110	3	9
-262	70	4	6
-62	-330	4	7
-246	398	2	7
-218	362	1	2
-242	-222	2	3
382	-398	3	15
86	-214	2	10
-398	222	2	15
170	-174	1	13
-222	306	3	11
-58	-322	1	19
130	362	3	10
94	-366	4	10
274	398	4	12
-370	-226	1	8
-390	-226	3	3
-94	34	4	13
-94	-142	2	1
282	158	2	14
266	138	1	17
-386	286	1	16
374	122	4	1
66	154	3	11
-254	222	3	16
218	-290	1	18
-58	-346	4	6
226	178	2	14
-214	-90	1	11
130	182	3	3
358	346	3	11
186	-114	2	16
166	-226	3	12
-18	82	3	9
310	-358	3	5
130	-250	3	15
-330	-198	2	14
102	-346	3	8
-370	94	1	17
362	334	1	11
-266	362	3	9
146	154	1	18
-266	-338	2	17
390	-198	1	11
-214	-314	3	9
-226	-282	3	3
-334	138	2	12
-258	358	2	11
190	18	3	1
370	258	3	6
314	-286	4	3
42	254	3	16
366	-282	2	11
-262	378	1	9
14	-390	4	19
-86	270	3	3
-386	-342	2	9
138	346	2	11
-366	234	2	5
58	90	4	9
38	-230	2	3
342	242	1	6
-354	182	4	0
-66	214	2	15
202	-362	1	5
246	-394	4	11
338	282	3	5
214	6	1	6
66	6	4	10
334	-230	3	11
-30	-62	4	6
-278	-150	4	12
-190	-90	1	11
78	-242	3	12
158	-362	4	8
-94	390	2	13
-282	-6	2	11
-374	30	3	2
-362	170	2	16
-282	62	4	19
-162	314	3	11
-190	-378	1	16
-78	-382	1	15
-354	-278	1	12
202	-238	4	0
-294	-250	1	5
-366	218	2	16
318	26	3	15
66	150	3	8
186	-186	2	7
230	-198	4	18
-358	-178	4	6
-230	-86	4	2
-186	38	4	6
226	274	3	6
330	-374	3	11
170	318	1	19
38	-158	4	9
-62	-62	1	7
210	394	3	0
-274	-214	4	11
-358	194	2	2
18	-230	3	10
230	210	2	16
54	82	1	14
-206	178	3	17
362	98	3	16
-194	-390	3	5
-46	22	3	4
-222	-42	1	12
-18	390	4	14
230	246	3	2
-154	-386	1	5
-282	-70	2	16
-234	-314	1	4
-302	198	2	6
138	-170	3	12
-194	-74	3	6
226	34	3	2
18	318	3	18
210	-170	1	7
14	106	1	2
-198	-262	4	13
-54	190	2	13
282	-378	2	11
198	-306	4	17
-290	-298	1	8
182	210	3	16
-178	-398	2	1
362	-326	4	5
234	214	3	19
-154	-82	3	1
246	266	1	4
350	62	4	9
-318	-82	2	2
-226	-66	3	10
-398	178	2	10
-362	-50	3	16
102	230	3	17
-6	-302	1	16
-306	194	3	14
